TimeStamp,CarPosition.x,CarPosition.y,CarPosition.z,LocalCarPosition.x,LocalCarPosition.y,LocalCarPosition.z,CarRotation.x,CarRotation.y,CarRotation.z,CarRotationQuaternion.x,CarRotationQuaternion.y,CarRotationQuaternion.z,CarRotationQuaternion.w,path_segment_label
1620730142.2375402,530.862548828125,220.63323974609375,1453.875732421875,-999.7791748046875,-168.28819274902344,147.7559814453125,1.4389724731445312,239.53269958496094,0.08923966437578201,-0.0055581796914339066,0.8679933547973633,-0.011286851018667221,-0.4964165687561035,0
1620730142.2557523,530.52978515625,220.62252807617188,1453.6800537109375,-999.5643920898438,-168.27261352539062,147.4354248046875,1.411717414855957,239.5259552001953,0.08807281404733658,-0.005448291078209877,0.8680249452590942,-0.011075671762228012,-0.4963671565055847,0
1620730142.2737727,530.1959838867188,220.61180114746094,1453.4835205078125,-999.348876953125,-168.25694274902344,147.11376953125,1.3784961700439453,239.51889038085938,0.0870780199766159,-0.005311251617968082,0.868058443069458,-0.010820042341947556,-0.496315598487854,0
1620730142.2890391,529.8609008789062,220.60105895996094,1453.286376953125,-999.1324462890625,-168.24119567871094,146.7908935546875,1.341558575630188,239.51156616210938,0.08643048256635666,-0.005155496299266815,0.8680934309959412,-0.010537760332226753,-0.4962623715400696,0
1620730142.308433,529.524658203125,220.5902862548828,1453.08837890625,-998.9154052734375,-168.22537231445312,146.4669189453125,1.3026299476623535,239.50405883789062,0.08578161895275116,-0.004991147667169571,0.8681290745735168,-0.010240372270345688,-0.4962078332901001,0
1620730142.3275013,529.1870727539062,220.5795135498047,1452.8897705078125,-998.6974487304688,-168.20945739746094,146.1417236328125,1.262237548828125,239.49642944335938,0.08510129898786545,-0.00482072401791811,0.8681654930114746,-0.009931743144989014,-0.49615204334259033,0
1620730142.3429582,529.1870727539062,220.5795135498047,1452.8897705078125,-998.6974487304688,-168.20945739746094,146.1417236328125,1.262237548828125,239.49642944335938,0.08510129898786545,-0.00482072401791811,0.8681654930114746,-0.009931743144989014,-0.49615204334259033,0
1620730142.3602302,528.848388671875,220.56878662109375,1452.6904296875,-998.4786987304688,-168.1934356689453,145.8154296875,1.2221399545669556,239.4886474609375,0.08466481417417526,-0.0046497611328959465,0.8682022094726562,-0.009626384824514389,-0.49609529972076416,0
1620730142.379396,528.5106811523438,220.55807495117188,1452.4913330078125,-998.2603759765625,-168.17742919921875,145.489990234375,1.1926876306533813,239.48097229003906,0.08420286327600479,-0.004525121301412582,0.8682377338409424,-0.00940154492855072,-0.4960387349128723,0
1620730142.3951468,528.1741943359375,220.5474853515625,1452.293212890625,-998.04296875,-168.1614227294922,145.1658935546875,1.175577998161316,239.47396850585938,0.08361468464136124,-0.0044549452140927315,0.8682693839073181,-0.009269636124372482,-0.4959864914417267,0
1620730142.4148445,527.8394775390625,220.53695678710938,1452.095947265625,-997.8265380859375,-168.14549255371094,144.8433837890625,1.16899836063385,239.4671630859375,0.082691989839077,-0.004432910121977329,0.8682992458343506,-0.009216051548719406,-0.495935320854187,0
1620730142.433652,527.5064697265625,220.52651977539062,1451.8997802734375,-997.6113891601562,-168.12960815429688,144.5225830078125,1.1695082187652588,239.46044921875,0.0819786787033081,-0.004439982585608959,0.8683282136917114,-0.009217087179422379,-0.49588459730148315,0
1620730142.449548,527.17529296875,220.5161895751953,1451.7044677734375,-997.397216796875,-168.11375427246094,144.2034912109375,1.1754425764083862,239.45364379882812,0.08099459111690521,-0.004472570493817329,0.8683571815490723,-0.009258061647415161,-0.49583280086517334,0
1620730142.468971,526.8435668945312,220.50595092773438,1451.5089111328125,-997.1827392578125,-168.09776306152344,143.8839111328125,1.17554771900177,239.44680786132812,0.08025740832090378,-0.004478059709072113,0.8683866858482361,-0.009255936369299889,-0.4957810640335083,0
1620730142.4878752,526.5106201171875,220.4957275390625,1451.3128662109375,-996.967529296875,-168.08168029785156,143.563232421875,1.1695079803466797,239.43954467773438,0.07957860827445984,-0.004456487484276295,0.8684186339378357,-0.009207513183355331,-0.4957262873649597,0
1620730142.5046165,526.1766357421875,220.48556518554688,1451.1158447265625,-996.7515869140625,-168.06544494628906,143.2415771484375,1.158568263053894,239.43226623535156,0.0791463777422905,-0.004411859437823296,0.8684508800506592,-0.009123019874095917,-0.4956718385219574,0
1620730142.5232248,526.1766357421875,220.48556518554688,1451.1158447265625,-996.7515869140625,-168.06544494628906,143.2415771484375,1.158568263053894,239.43226623535156,0.0791463777422905,-0.004411859437823296,0.8684508800506592,-0.009123019874095917,-0.4956718385219574,0
1620730142.5420399,525.841796875,220.47540283203125,1450.918212890625,-996.5347900390625,-168.0491485595703,142.9189453125,1.1435511112213135,239.4250946044922,0.07868463546037674,-0.004349834285676479,0.8684829473495483,-0.009007483720779419,-0.49561819434165955,0
1620730142.5589826,525.50537109375,220.46522521972656,1450.7198486328125,-996.317138671875,-168.03273010253906,142.594970703125,1.1253790855407715,239.41806030273438,0.07808566838502884,-0.004275231622159481,0.8685146570205688,-0.008867433294653893,-0.4955657124519348,0
1620730142.5810542,525.1680297851562,220.45509338378906,1450.5206298828125,-996.0987548828125,-168.0161895751953,142.27001953125,1.1056461334228516,239.41122436523438,0.07787241786718369,-0.004190987907350063,0.868545651435852,-0.00871720165014267,-0.49551481008529663,0
1620730142.596133,524.8312377929688,220.44497680664062,1450.322021484375,-995.8807983398438,-167.9996795654297,141.945556640625,1.0943650007247925,239.40469360351562,0.07762668281793594,-0.0041435761377215385,0.8685746788978577,-0.008630869910120964,-0.4954659640789032,0
1620730142.6186008,524.4961547851562,220.43496704101562,1450.1241455078125,-995.6637573242188,-167.9832000732422,141.622802734375,1.0934604406356812,239.39910888671875,0.07752066850662231,-0.00414004921913147,0.8685988187789917,-0.008623756468296051,-0.4954237639904022,0
